Time,Eul_A,Eul_B,Eul_C
0.000000,-2.683415,-0.139855,-0.197990
0.000000,-2.683415,-0.139855,-0.197990
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.701007,-0.141471,-0.196207
0.000000,-2.718897,-0.143088,-0.194423
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.717410,-0.162717,-0.199145
0.000000,-2.715926,-0.182410,-0.203977
0.000000,-2.769634,-0.207077,-0.201726
0.000000,-2.872752,-0.212802,-0.232075
0.000000,-3.017088,-0.208303,-0.235958
0.000000,3.119248,-0.163528,-0.219263
0.000000,3.012689,-0.114651,-0.213821
0.000000,2.905160,-0.070458,-0.253394
0.000000,2.786468,-0.077076,-0.312806
0.000000,2.658727,-0.086508,-0.350590
0.000000,2.538247,-0.120290,-0.384249
0.000000,2.436059,-0.136221,-0.423820
0.000000,2.382489,-0.157450,-0.440661
0.000000,2.311345,-0.180173,-0.453011
0.000000,2.274195,-0.198909,-0.469301
0.000000,2.254152,-0.204625,-0.514135
0.000000,2.217375,-0.229407,-0.546239
0.000000,2.232590,-0.230639,-0.596939
0.000000,2.237559,-0.225917,-0.642473
0.000000,2.302461,-0.187293,-0.705712
0.000000,2.419182,-0.116463,-0.701004
0.000000,2.549127,-0.035207,-0.670738
0.000000,2.720577,0.053425,-0.634967
0.000000,2.890388,0.136423,-0.568558
0.000000,3.083684,0.150973,-0.491860
0.000000,-3.058933,0.082293,-0.482581
0.000000,-2.956492,0.008400,-0.527038
0.000000,-2.895268,0.004800,-0.530650
0.000000,-2.760610,0.041812,-0.529787
0.000000,-2.584720,0.023402,-0.520461
0.000000,-2.435963,0.017601,-0.512999
0.000000,-2.288379,0.008000,-0.506341
0.000000,-2.216737,-0.028204,-0.487898
0.000000,-2.202547,-0.025803,-0.532831
0.000000,-2.213859,0.028204,-0.460785
0.000000,-2.234904,0.079283,-0.389145
0.000000,-2.239581,0.114651,-0.371537
0.000000,-2.285401,0.086106,-0.334836
0.000000,-2.414816,0.031405,-0.309154
0.000000,-2.616009,-0.039010,-0.320864
0.000000,-2.820614,-0.068453,-0.335577
0.000000,-3.001287,-0.096148,-0.370059
0.000000,3.134910,-0.145513,-0.464733
0.000000,3.039402,-0.219150,-0.581923
0.000000,2.995299,-0.309728,-0.684226
0.000000,2.971594,-0.394125,-0.764561
0.000000,2.971940,-0.473720,-0.834113
0.000000,3.021590,-0.666960,-0.883928
0.000000,3.057502,-0.824193,-0.919720
0.000000,-3.137501,-0.903019,-1.026760
0.000000,-3.078954,-0.908204,-1.081409
0.000000,-3.106519,-0.881038,-1.010017
0.000000,3.090377,-0.804091,-0.905548
0.000000,2.994339,-0.659346,-0.801673
0.000000,2.895331,-0.523599,-0.703720
0.000000,2.802655,-0.358639,-0.588595
0.000000,2.721436,-0.167178,-0.481983
0.000000,2.678744,0.078882,-0.371047
0.000000,2.639928,0.307210,-0.265810
0.000000,2.636752,0.522214,-0.181256
0.000000,2.658063,0.718160,-0.074528
0.000000,2.687872,0.896586,0.052345
0.000000,2.788582,1.064198,0.192037
0.000000,2.960772,1.163007,0.391149
0.000000,3.124625,1.246892,0.618144
0.000000,-2.949133,1.292774,0.875464
0.000000,-2.830128,1.276478,0.969974
0.000000,-2.760955,1.309284,1.057222
0.000000,-2.826726,1.256454,0.905095
0.000000,-2.969565,1.262329,0.759903
0.000000,-3.126024,1.247521,0.552975
0.000000,2.922997,1.278553,0.316995
0.000000,2.726537,1.278553,0.066742
0.000000,2.562288,1.178412,-0.118110
0.000000,2.520383,1.113388,-0.223113
0.000000,2.518421,0.999129,-0.302556
0.000000,2.523885,0.859628,-0.331717
0.000000,2.516772,0.727226,-0.397975
0.000000,2.530769,0.579732,-0.449641
0.000000,2.541042,0.436974,-0.480538
0.000000,2.564254,0.284628,-0.487419
0.000000,2.572037,0.156032,-0.485677
0.000000,2.611683,0.054227,-0.498021
0.000000,2.608515,0.010200,-0.502975
0.000000,2.622984,0.011600,-0.507176
0.000000,2.615470,0.066048,-0.540420
0.000000,2.573836,0.175296,-0.577509
0.000000,2.526827,0.294227,-0.581550
0.000000,2.477935,0.434768,-0.607723
0.000000,2.435714,0.566403,-0.615822
0.000000,2.389085,0.700238,-0.628335
0.000000,2.365661,0.852306,-0.623924
0.000000,2.364048,1.029419,-0.609635
0.000000,2.350517,1.139920,-0.539999
0.000000,2.407112,1.289153,-0.492203
0.000000,2.618864,1.362574,-0.214833
0.000000,2.797259,1.391671,-0.022384
0.000000,-3.077166,1.403268,0.360680
0.000000,-2.750440,1.501501,0.740325
0.000000,-2.475035,1.387236,0.896056
0.000000,-2.312507,1.445815,1.140884
0.000000,-2.047403,1.413153,1.350548
0.000000,-1.978428,1.380774,1.381597
0.000000,-1.885338,1.328544,1.423359
0.000000,-1.841367,1.246892,1.351001
0.000000,-1.921524,1.234551,1.277610
0.000000,-2.073241,1.266974,1.185685
0.000000,-2.155720,1.213369,1.046899
0.000000,-2.331577,1.254519,0.934576
0.000000,-2.435111,1.162504,0.758135
0.000000,-2.602468,1.194413,0.678977
0.000000,-2.638187,1.200997,0.654983
0.000000,-2.596614,1.170127,0.649904
0.000000,-2.607949,1.219130,0.708992
0.000000,-2.669689,1.227351,0.637775
0.000000,-2.711652,1.234550,0.609505
0.000000,-2.718093,1.189008,0.571744
0.000000,-2.713993,1.214514,0.604219
0.000000,-2.737634,1.215088,0.559607
0.000000,-2.737634,1.215088,0.559607
0.000000,-2.737634,1.215088,0.559607
0.000000,-2.737634,1.215088,0.559607
0.000000,-2.713993,1.214514,0.604219
0.000000,-2.713993,1.214514,0.604219
0.000000,-2.713993,1.214514,0.604219
0.000000,-2.713993,1.214514,0.604219
0.000000,-2.713993,1.214514,0.604219
0.000000,-2.713993,1.214514,0.604219
0.000000,-2.675368,1.207695,0.630070
0.000000,-2.635374,1.176325,0.624799
0.000000,-2.635374,1.176325,0.624799
0.000000,-2.675368,1.207695,0.630070
0.000000,-2.737634,1.215088,0.559607
0.000000,-2.763736,1.154023,0.486065
0.000000,-2.834220,1.109778,0.412758
0.000000,-2.883536,1.010316,0.305785
0.000000,-2.840129,0.975531,0.295590
0.000000,-2.695759,0.964914,0.375961
0.000000,-2.525243,0.997283,0.475928
0.000000,-2.576522,0.975175,0.425016
0.000000,-2.545937,0.988133,0.443242
0.000000,-2.545937,0.988133,0.443242
0.000000,-2.533156,0.982703,0.472697
0.000000,-2.533156,0.982703,0.472697
0.000000,-2.521135,0.977317,0.501887
0.000000,-2.519101,1.008438,0.524628
0.000000,-2.519101,1.008438,0.524628
0.000000,-2.521135,0.977317,0.501887
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.521135,0.977317,0.501887
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.496826,0.974819,0.517431
0.000000,-2.488308,0.939732,0.523722
0.000000,-2.518427,0.956536,0.526085
0.000000,-2.530730,0.932648,0.477602
0.000000,-2.532653,0.904312,0.458675
0.000000,-2.509376,0.902051,0.472362
0.000000,-2.552364,0.886399,0.469869
0.000000,-2.552364,0.886399,0.469869
0.000000,-2.563760,0.912115,0.502135
0.000000,-2.560422,0.899796,0.486119
0.000000,-2.579842,0.960364,0.510766
0.000000,-2.643443,0.970556,0.450785
0.000000,-2.721854,0.993974,0.421623
0.000000,-2.870590,0.993241,0.312770
0.000000,-3.014285,0.910809,0.175217
0.000000,3.116949,0.778483,0.097677
0.000000,2.863103,0.758730,-0.046350
0.000000,2.606311,0.772601,-0.245114
0.000000,2.395063,0.772322,-0.381287
0.000000,2.234488,0.813943,-0.529128
0.000000,2.145608,0.859016,-0.605759
0.000000,2.068851,0.914078,-0.660142
0.000000,1.945313,1.028256,-0.756125
0.000000,1.813016,1.168591,-0.883415
0.000000,1.544525,1.263649,-1.034077
0.000000,1.293792,1.382904,-1.293792
0.000000,1.293792,-nan(ind),-1.833405
0.000000,0.546714,1.495946,-2.124783
0.000000,0.272816,1.405685,-2.348362
0.000000,0.149051,1.433576,-2.566206
0.000000,0.047365,1.433575,-2.749302
0.000000,-0.127196,1.452406,-3.013042
0.000000,-0.127196,-nan(ind),-3.059956
0.000000,3.098321,1.455842,0.041808
0.000000,3.053941,1.193326,-0.060014
0.000000,3.029104,0.882611,-0.141316
0.000000,2.960426,0.701023,-0.193587
0.000000,2.872494,0.692158,-0.269237
0.000000,2.713062,0.791773,-0.449310
0.000000,2.478332,0.894666,-0.598419
0.000000,2.271398,1.089510,-0.743743
0.000000,2.091770,1.219711,-0.774458
0.000000,2.063587,1.365497,-0.775297
0.000000,2.121492,1.423695,-0.683095
0.000000,2.121492,1.423695,-0.683095
0.000000,1.949235,1.398537,-0.889585
0.000000,2.001072,1.353111,-0.855704
0.000000,1.731197,1.333598,-1.125391
0.000000,1.505494,1.281343,-1.410233
0.000000,1.454056,1.232134,-1.534115
0.000000,1.316439,1.217392,-1.696960
0.000000,1.187260,1.203217,-1.854508
0.000000,1.135866,1.159992,-1.845236
0.000000,1.083384,1.211658,-1.943675
0.000000,1.103083,1.297180,-1.982596
0.000000,1.351079,1.331057,-1.655118
0.000000,1.379285,1.321150,-1.643791
0.000000,1.390864,1.316339,-1.639195
0.000000,1.953919,1.405685,-1.164174
0.000000,2.851895,1.280643,-0.293237
0.000000,2.891175,1.203217,-0.220729
0.000000,2.805330,1.157994,-0.262609
0.000000,2.737049,1.153529,-0.331262
0.000000,2.659877,1.150578,-0.384219
0.000000,2.634548,1.160493,-0.422494
0.000000,2.699054,1.258400,-0.409837
0.000000,2.730088,1.213369,-0.334927
0.000000,2.729015,1.262988,-0.362743
0.000000,2.699054,1.258400,-0.409837
0.000000,2.671529,1.190083,-0.424411
0.000000,2.594301,1.200997,-0.481267
0.000000,2.612346,1.183146,-0.491069
0.000000,2.650212,1.144250,-0.436538
0.000000,2.685497,1.131380,-0.413217
0.000000,2.716523,1.117938,-0.392340
0.000000,2.716523,1.117938,-0.392340
0.000000,2.667404,1.090374,-0.426260
0.000000,2.699576,1.130440,-0.427327
0.000000,2.730487,1.117024,-0.406658
0.000000,2.767200,1.082642,-0.364403
0.000000,2.779235,1.120229,-0.399006
0.000000,2.750103,1.133736,-0.418224
0.000000,2.787240,1.137056,-0.394127
0.000000,2.886495,1.186867,-0.322079
0.000000,2.954164,1.190622,-0.250728
0.000000,3.013561,1.164017,-0.175660
0.000000,3.011300,1.207695,-0.186844
0.000000,3.024545,1.193326,-0.177757
0.000000,3.024545,1.193326,-0.177757
0.000000,3.026616,1.150578,-0.167879
0.000000,2.996333,1.193326,-0.221948
0.000000,2.996333,1.193326,-0.221948
0.000000,3.039028,1.196049,-0.192790
0.000000,3.039028,1.196049,-0.192790
0.000000,3.039028,1.196049,-0.192790
0.000000,3.039028,1.196049,-0.192790
0.000000,3.039028,1.196049,-0.192790
0.000000,3.010913,1.196595,-0.237241
0.000000,3.053509,1.199892,-0.208103
0.000000,3.044175,1.170127,-0.204958
0.000000,3.013699,1.171153,-0.249252
0.000000,3.013699,1.171153,-0.249252
0.000000,3.009817,1.215663,-0.263964
0.000000,3.009817,1.215663,-0.263964
0.000000,3.009817,1.215663,-0.263964
0.000000,3.009817,1.215663,-0.263964
0.000000,3.009817,1.215663,-0.263964
0.000000,3.013699,1.171153,-0.249252
0.000000,2.998191,1.202106,-0.297562
0.000000,2.960793,1.154518,-0.308506
0.000000,2.959722,1.102193,-0.321608
0.000000,2.945115,1.049150,-0.318771
0.000000,2.946543,1.032142,-0.294166
0.000000,2.929851,1.014847,-0.303536
0.000000,2.917390,0.980903,-0.277152
0.000000,2.966067,0.984147,-0.228281
0.000000,3.023570,1.033704,-0.157305
0.000000,-2.952855,1.084351,0.112760
0.000000,-3.002199,1.052774,0.129086
0.000000,-3.092089,1.005818,0.050421
0.000000,3.080730,0.959318,-0.031889
0.000000,2.904601,0.971619,-0.148364
0.000000,2.643882,1.024395,-0.336104
0.000000,2.325978,0.992509,-0.509789
0.000000,1.966296,1.006939,-0.771249
0.000000,1.585652,0.954111,-0.959524
0.000000,1.492280,0.913750,-1.002957
0.000000,1.541200,0.842937,-0.896851
0.000000,1.782780,0.724018,-0.700880
0.000000,2.141115,0.580211,-0.464824
0.000000,2.481707,0.391310,-0.309859
0.000000,2.786497,0.202174,-0.239628
0.000000,2.882374,0.111028,-0.236093
0.000000,2.970973,0.079885,-0.248920
0.000000,3.059272,0.010200,-0.240758
0.000000,-3.113833,-0.056831,-0.261402
0.000000,-3.004629,-0.123312,-0.271076
0.000000,-2.889688,-0.210348,-0.270772
0.000000,-2.654851,-0.419824,-0.254004
0.000000,-2.498823,-0.599464,-0.204337
0.000000,-2.428571,-0.573291,-0.084962
0.000000,-2.499127,-0.550602,0.053077
0.000000,-2.573812,-0.493147,0.176054
0.000000,-2.628712,-0.500655,0.295820
0.000000,-2.703690,-0.560016,0.431483
0.000000,-2.846979,-0.670784,0.615477
0.000000,-3.001954,-0.640754,0.847088
0.000000,-3.056847,-0.466765,0.915664
0.000000,-3.081207,-0.159070,0.844372
0.000000,-3.093620,0.239483,0.727172
0.000000,3.096327,0.544511,0.600050
0.000000,3.028727,0.706006,0.520581
0.000000,3.011747,0.788930,0.429805
0.000000,2.997740,0.969141,0.333361
0.000000,2.844939,1.271011,0.106615
0.000000,2.480648,1.409376,-0.333369
0.000000,1.887181,1.495946,-1.046537
0.000000,1.650017,1.436531,-1.254775
0.000000,1.290259,1.382903,-1.619937
0.000000,0.860283,1.267643,-2.061238
0.000000,0.661043,1.166044,-2.334560
0.000000,0.451354,1.187936,-2.634787
0.000000,0.284054,1.214514,-2.834434
0.000000,0.264241,1.204890,-2.934759
0.000000,0.201737,1.210522,-3.026043
0.000000,0.190170,1.166552,-3.028865
0.000000,0.135528,1.138486,-3.077972
0.000000,0.014378,1.084779,3.126769
0.000000,-0.057069,1.069583,3.084500
0.000000,-0.050479,1.070833,3.134926
0.000000,-0.029255,1.123917,-3.112888
0.000000,0.041516,1.152051,-3.039305
0.000000,0.097350,1.207695,-2.999858
0.000000,0.130350,1.271011,-3.001040
0.000000,0.188700,1.366481,-2.979963
0.000000,0.013591,1.326881,3.126540
0.000000,-0.253640,1.381835,2.874405
0.000000,-0.421170,1.273050,2.717096
0.000000,-0.427327,1.130440,2.699576
0.000000,-0.450797,1.024395,2.712876
0.000000,-0.658701,0.942789,2.625021
0.000000,-0.922904,0.890204,2.432933
0.000000,-0.879412,0.825077,2.477355
0.000000,-0.753130,0.564745,2.704442
0.000000,-0.765934,0.214644,2.973330
0.000000,-0.828273,-0.015201,-3.027556
0.000000,-0.840179,0.088716,-2.893516
0.000000,-0.803207,0.263022,-2.838465
0.000000,-0.780826,0.529614,-2.824527
0.000000,-0.845648,0.831288,-2.889191
0.000000,-1.071450,1.094720,-3.115893
0.000000,-1.601090,1.228541,2.568610
0.000000,-2.698144,1.030585,1.274166
0.000000,-2.949726,0.777079,0.836362
0.000000,-2.958191,0.564744,0.758992
0.000000,-2.960433,0.541941,0.709157
0.000000,-2.923821,0.507049,0.646203
0.000000,-2.777909,0.522906,0.713307
0.000000,-2.747314,0.560016,0.715806
0.000000,-2.795287,0.533094,0.669327
0.000000,-2.761516,0.499743,0.670102
0.000000,-2.752834,0.429922,0.679887
0.000000,-2.760093,0.288381,0.599788
0.000000,-2.802333,0.093135,0.550615
0.000000,-2.794072,0.128352,0.581861
0.000000,-2.768283,0.183223,0.593307
0.000000,-2.791468,0.169612,0.585523
0.000000,-2.861948,0.167178,0.601036
0.000000,-2.951955,0.067652,0.597070
0.000000,-2.986059,0.037609,0.574028
0.000000,-2.975147,0.076073,0.578558
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.980598,0.056831,0.576182
0.000000,-2.979824,0.058233,0.554056
0.000000,-2.979824,0.058233,0.554056
0.000000,-2.979824,0.058233,0.554056
0.000000,-2.979824,0.058233,0.554056
0.000000,-2.979824,0.058233,0.554056
0.000000,-2.979824,0.058233,0.554056
0.000000,-2.979824,0.058233,0.554056
0.000000,-2.979824,0.058233,0.554056
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998790,0.063643,0.553204
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.998265,0.064845,0.531236
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-2.997787,0.066048,0.509438
0.000000,-3.025902,0.052624,0.511180
0.000000,-3.002060,0.067050,0.513807
0.000000,-2.992247,0.108412,0.474801
0.000000,-2.976950,0.088516,0.409695
0.000000,-2.968867,0.127546,0.414536
0.000000,-2.997384,0.114651,0.393212
0.000000,-2.989897,0.154210,0.397934
0.000000,-2.970865,0.232694,0.384555
0.000000,-2.970714,0.381163,0.363404
0.000000,-2.916980,0.456935,0.343443
0.000000,-2.919439,0.496101,0.368122
0.000000,-2.912246,0.556479,0.423176
0.000000,-2.940806,0.499515,0.362588
0.000000,-2.886044,0.228175,0.295074
0.000000,-2.832909,0.039410,0.270272
0.000000,-2.827972,0.078681,0.277142
0.000000,-2.820597,0.137836,0.288364
0.000000,-2.901401,0.108815,0.275342
0.000000,-3.028805,-0.056430,0.278795
0.000000,-3.059528,-0.133193,0.277080
0.000000,-3.005616,-0.038009,0.259055
0.000000,-3.003049,-0.018201,0.260358
0.000000,-3.030383,-0.075070,0.257334
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.005616,-0.038009,0.259055
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.027801,-0.055228,0.258241
0.000000,-3.008185,-0.057832,0.257854
0.000000,-3.008185,-0.057832,0.257854
0.000000,-3.008185,-0.057832,0.257854
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.007121,-0.056430,0.237399
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.006101,-0.055028,0.217039
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.005127,-0.053626,0.196767
0.000000,-3.004201,-0.052224,0.176575
0.000000,-3.004201,-0.052224,0.176575
