Time,Eul_A,Eul_B,Eul_C
0.000000,-2.966895,0.470576,3.101303
0.000000,-2.966018,0.448928,3.099302
0.000000,-2.966018,0.448928,3.099302
0.000000,-2.966018,0.448928,3.099302
0.000000,-2.966018,0.448928,3.099302
0.000000,-2.966895,0.470576,3.101303
0.000000,-2.965734,0.576151,3.110883
0.000000,-2.971363,0.555537,3.086494
0.000000,-2.917302,0.438078,3.048082
0.000000,-2.839095,0.230023,2.974443
0.000000,-2.768222,0.061439,2.931449
0.000000,-2.695935,0.005200,2.937250
0.000000,-2.636937,-0.105797,2.905669
0.000000,-2.526285,-0.222225,2.836688
0.000000,-2.445983,-0.319825,2.763380
0.000000,-2.427821,-0.362914,2.769884
0.000000,-2.429577,-0.343304,2.775980
0.000000,-2.444472,-0.345641,2.775709
0.000000,-2.482707,-0.307210,2.780432
0.000000,-2.552431,-0.279630,2.801605
0.000000,-2.701849,-0.159880,2.833683
0.000000,-2.923340,0.174078,2.857572
0.000000,-3.051685,0.312249,2.668273
0.000000,-3.091551,0.217716,2.653081
0.000000,3.140997,0.082694,2.639533
0.000000,3.026369,-0.036008,2.529661
0.000000,2.895839,-0.293809,2.483459
0.000000,2.957290,-0.387635,2.440436
0.000000,2.903833,-0.363556,2.448676
0.000000,2.859279,-0.374492,2.478102
0.000000,2.878299,-0.367196,2.470924
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.884848,-0.371056,2.455622
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.891326,-0.374922,2.440693
0.000000,2.885299,-0.372129,2.421111
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.892039,-0.375997,2.406459
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.898686,-0.379870,2.392185
0.000000,2.905238,-0.383750,2.378280
0.000000,2.897276,-0.364412,2.375543
0.000000,2.897276,-0.364412,2.375543
0.000000,2.897276,-0.364412,2.375543
0.000000,2.897276,-0.364412,2.375543
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.891641,-0.361845,2.354656
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.898332,-0.365697,2.341171
0.000000,2.904914,-0.369554,2.328050
0.000000,2.904914,-0.369554,2.328050
0.000000,2.904914,-0.369554,2.328050
0.000000,2.904914,-0.369554,2.328050
0.000000,2.904914,-0.369554,2.328050
0.000000,2.904914,-0.369554,2.328050
0.000000,2.904914,-0.369554,2.328050
0.000000,2.904914,-0.369554,2.328050
0.000000,2.904914,-0.369554,2.328050
0.000000,2.899647,-0.366982,2.306082
0.000000,2.899647,-0.366982,2.306082
0.000000,2.899647,-0.366982,2.306082
0.000000,2.899647,-0.366982,2.306082
0.000000,2.899647,-0.366982,2.306082
0.000000,2.899647,-0.366982,2.306082
0.000000,2.899647,-0.366982,2.306082
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.906450,-0.370842,2.293357
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.913125,-0.374707,2.280990
0.000000,2.886242,-0.365054,2.285951
0.000000,2.835335,-0.362486,2.276711
0.000000,2.800537,-0.331646,2.312949
0.000000,2.734702,-0.302178,2.347831
0.000000,2.669954,-0.271316,2.383215
0.000000,2.627055,-0.257848,2.441700
0.000000,2.581477,-0.248139,2.467139
0.000000,2.537465,-0.237630,2.492397
0.000000,2.470487,-0.219355,2.516220
0.000000,2.438236,-0.182817,2.527543
0.000000,2.394353,-0.152187,2.545887
0.000000,2.362431,-0.159070,2.538787
0.000000,2.345642,-0.147535,2.540448
0.000000,2.297707,-0.143290,2.535474
0.000000,2.274415,-0.123514,2.551153
0.000000,2.253183,-0.124925,2.536491
0.000000,2.242305,-0.130772,2.545142
0.000000,2.228169,-0.119484,2.546470
0.000000,2.196190,-0.126941,2.540919
0.000000,2.196190,-0.126941,2.540919
0.000000,2.196190,-0.126941,2.540919
0.000000,2.196190,-0.126941,2.540919
0.000000,2.196190,-0.126941,2.540919
0.000000,2.228169,-0.119484,2.546470
0.000000,2.250722,-0.139452,2.530999
0.000000,2.261619,-0.133395,2.522221
0.000000,2.297707,-0.143290,2.535474
0.000000,2.321973,-0.162717,2.519405
0.000000,2.358039,-0.173063,2.532509
0.000000,2.370561,-0.166772,2.524225
0.000000,2.396416,-0.185665,2.507667
0.000000,2.409655,-0.179157,2.499210
0.000000,2.454317,-0.197073,2.498535
0.000000,2.473472,-0.208303,2.495962
0.000000,2.493225,-0.219560,2.493225
0.000000,2.521974,-0.237424,2.475717
0.000000,2.552402,-0.230639,2.484467
0.000000,2.581477,-0.248139,2.467139
0.000000,2.603233,-0.259296,2.463876
0.000000,2.619206,-0.252061,2.455922
0.000000,2.641959,-0.263229,2.452486
0.000000,2.673119,-0.279838,2.434433
0.000000,2.684884,-0.280879,2.452613
0.000000,2.708233,-0.292138,2.449103
0.000000,2.732415,-0.289632,2.427481
0.000000,2.756581,-0.300712,2.423758
0.000000,2.773999,-0.292973,2.416476
0.000000,2.788235,-0.316455,2.405948
0.000000,2.805781,-0.308469,2.398713
0.000000,2.788235,-0.316455,2.405948
0.000000,2.756581,-0.300712,2.423758
0.000000,2.708745,-0.278590,2.431090
0.000000,2.649803,-0.268826,2.438133
0.000000,2.581477,-0.248139,2.467139
0.000000,2.521974,-0.237424,2.475717
0.000000,2.481722,-0.215259,2.481722
0.000000,2.445803,-0.221814,2.512502
0.000000,2.392737,-0.195850,2.528417
0.000000,2.371263,-0.194423,2.551752
0.000000,2.358506,-0.200541,2.560164
0.000000,2.371263,-0.194423,2.551752
0.000000,2.392737,-0.195850,2.528417
0.000000,2.429355,-0.207077,2.541578
0.000000,2.437530,-0.214440,2.526891
0.000000,2.451256,-0.207894,2.518679
0.000000,2.456326,-0.225917,2.524520
0.000000,2.478800,-0.226327,2.501547
0.000000,2.501547,-0.226327,2.478800
0.000000,2.541578,-0.207077,2.429355
0.000000,2.579787,-0.198297,2.399835
0.000000,2.647364,-0.180783,2.383169
0.000000,2.731853,-0.110022,2.351696
0.000000,2.772140,-0.054026,2.318821
0.000000,2.810210,-0.041212,2.298163
0.000000,2.823047,-0.037008,2.260639
0.000000,2.848472,-0.046417,2.258546
0.000000,2.869867,-0.040611,2.243459
0.000000,2.878839,-0.014200,2.238502
0.000000,2.899571,-0.007800,2.224493
0.000000,2.899571,-0.007800,2.224493
0.000000,2.899571,-0.007800,2.224493
0.000000,2.891051,0.010000,2.223158
0.000000,2.887853,0.012200,2.234094
0.000000,2.870451,0.003600,2.237003
0.000000,2.857167,-0.001200,2.273738
0.000000,2.836435,-0.006800,2.288688
0.000000,2.823037,-0.030005,2.306236
0.000000,2.801519,-0.034807,2.322519
0.000000,2.810438,-0.033806,2.343357
0.000000,2.793591,-0.041612,2.347311
0.000000,2.789309,-0.038209,2.359990
0.000000,2.793591,-0.041612,2.347311
0.000000,2.789309,-0.038209,2.359990
0.000000,2.782242,-0.020001,2.357597
0.000000,2.778070,-0.016601,2.370542
0.000000,2.763499,-0.038610,2.390466
0.000000,2.773921,-0.013200,2.383821
0.000000,2.773921,-0.013200,2.383821
0.000000,2.773921,-0.013200,2.383821
0.000000,2.790395,-0.030405,2.405944
0.000000,2.800806,-0.004800,2.399938
0.000000,2.828691,0.028004,2.391540
0.000000,2.842163,0.051022,2.373697
0.000000,2.864663,0.080286,2.333925
0.000000,2.906714,0.136625,2.302098
0.000000,2.948666,0.220994,2.264641
0.000000,2.966861,0.229407,2.265376
0.000000,2.976577,0.255987,2.254435
0.000000,2.980566,0.280046,2.232208
0.000000,2.998962,0.335244,2.225171
0.000000,2.984186,0.350109,2.200776
0.000000,2.993757,0.378148,2.203962
0.000000,2.985926,0.421577,2.171570
0.000000,2.976408,0.440730,2.171942
0.000000,2.976627,0.465422,2.139478
0.000000,2.966740,0.484764,2.139959
0.000000,2.938547,0.517835,2.113350
0.000000,2.957808,0.528224,2.118359
0.000000,2.955563,0.529382,2.108289
0.000000,2.938547,0.517835,2.113350
0.000000,2.929535,0.488158,2.108425
0.000000,2.939026,0.445379,2.131510
0.000000,2.911268,0.406721,2.115369
0.000000,2.921523,0.317508,2.137894
0.000000,2.945014,0.169409,2.197923
0.000000,2.971596,0.070659,2.201808
0.000000,2.971988,-0.018601,2.208434
0.000000,2.963261,-0.136827,2.189281
0.000000,2.967159,-0.274224,2.178326
0.000000,2.979464,-0.351600,2.177566
0.000000,2.973711,-0.382671,2.210830
0.000000,2.952394,-0.389796,2.194078
0.000000,2.955576,-0.404762,2.207390
0.000000,2.956450,-0.452483,2.220256
0.000000,2.971229,-0.442279,2.247797
0.000000,2.949772,-0.356290,2.266629
0.000000,2.937353,-0.229202,2.265193
0.000000,2.914884,-0.082895,2.278466
0.000000,2.936066,0.058834,2.260488
0.000000,2.972979,0.120290,2.255814
0.000000,3.010405,0.181800,2.244031
0.000000,3.080453,0.260124,2.229166
0.000000,3.109319,0.343091,2.240977
0.000000,3.109063,0.476194,2.224952
0.000000,3.113148,0.618729,2.243239
0.000000,3.118068,0.715507,2.257687
0.000000,3.099683,0.748308,2.248145
0.000000,3.091307,0.752136,2.233757
0.000000,3.068419,0.741236,2.222255
0.000000,3.019238,0.746945,2.169018
0.000000,3.007940,0.769812,2.170895
0.000000,2.973992,0.781577,2.161720
0.000000,2.990281,0.738798,2.145890
0.000000,2.999622,0.692418,2.163976
0.000000,3.034250,0.586441,2.166356
0.000000,3.071784,0.441172,2.189013
0.000000,3.082947,0.332704,2.190631
0.000000,3.076803,0.285044,2.140792
0.000000,3.055088,0.227969,2.090970
0.000000,3.071257,0.191570,2.047612
0.000000,3.067320,0.190347,2.005891
0.000000,3.083733,0.201766,2.000513
0.000000,3.108434,0.194626,1.968953
0.000000,3.139124,0.216487,1.940773
0.000000,-3.130367,0.227559,1.910617
0.000000,-3.130367,0.227559,1.910617
0.000000,-3.116014,0.240924,1.908607
0.000000,-3.102890,0.252887,1.879819
0.000000,-3.078778,0.219970,1.878698
0.000000,-3.061763,0.160691,1.868706
0.000000,-3.045886,0.072062,1.861488
0.000000,-3.034010,-0.044014,1.855475
0.000000,-3.012131,-0.102178,1.822819
0.000000,-3.026630,-0.114651,1.826647
0.000000,-3.045886,-0.128352,1.854590
0.000000,-3.045191,-0.128352,1.859140
0.000000,-3.061453,-0.140259,1.859798
0.000000,-3.080546,-0.152996,1.898663
0.000000,-3.119415,-0.105194,1.964667
0.000000,3.135236,-0.027604,2.029815
0.000000,3.091725,0.157450,2.039337
0.000000,3.032891,0.433445,2.013675
0.000000,2.980817,0.572339,2.049855
0.000000,2.986099,0.544511,2.090967
0.000000,3.007590,0.503849,2.160575
0.000000,3.050454,0.546383,2.223244
0.000000,3.030991,0.647758,2.248899
0.000000,3.008276,0.755977,2.266417
0.000000,2.995523,0.800925,2.285384
0.000000,3.029315,0.786945,2.294859
0.000000,3.065225,0.752958,2.286422
0.000000,3.065225,0.752958,2.286422
0.000000,3.054998,0.776518,2.288608
0.000000,3.054998,0.776518,2.288608
0.000000,3.054998,0.776518,2.288608
0.000000,3.065225,0.752958,2.286422
0.000000,3.057301,0.756252,2.271248
0.000000,3.034347,0.745855,2.260361
0.000000,3.041759,0.742864,2.275290
0.000000,3.034347,0.745855,2.260361
0.000000,3.008276,0.755977,2.266417
0.000000,2.977817,0.792912,2.239608
0.000000,2.916363,0.817737,2.235719
0.000000,2.892687,0.807267,2.225170
0.000000,2.886814,0.809294,2.210667
0.000000,2.863987,0.798629,2.201001
0.000000,2.890200,0.810744,2.174191
0.000000,2.941532,0.835750,2.160387
0.000000,2.957050,0.901084,2.119284
0.000000,2.963834,1.016365,2.116728
0.000000,2.971439,1.112483,2.137707
0.000000,2.930718,1.240666,2.149107
0.000000,2.871502,1.369459,2.132558
0.000000,2.619758,1.415722,1.906435
0.000000,2.556480,1.380774,1.846659
0.000000,2.349404,1.374522,1.599091
0.000000,2.192829,1.444221,1.393007
0.000000,2.017378,1.517874,1.205298
0.000000,0.000000,-nan(ind),0.729899
0.000000,0.000000,-nan(ind),-0.234042
0.000000,0.376212,1.410625,-0.376212
0.000000,0.198836,1.285577,-0.508384
0.000000,0.225172,1.213369,-0.464158
0.000000,0.203967,1.170640,-0.482408
0.000000,0.199231,1.096907,-0.444688
0.000000,0.199231,1.096907,-0.444688
0.000000,0.247586,1.092977,-0.425205
0.000000,0.267490,1.083923,-0.384954
0.000000,0.287179,1.075021,-0.345428
0.000000,0.293018,1.060500,-0.348806
0.000000,0.267490,1.083923,-0.384954
0.000000,0.297418,1.073342,-0.356493
0.000000,0.341616,1.118853,-0.341616
0.000000,0.347100,1.157495,-0.347100
0.000000,0.336743,1.133264,-0.336743
0.000000,0.386506,1.199892,-0.311529
0.000000,0.439664,1.256454,-0.252450
0.000000,0.698975,1.417022,-0.041308
0.000000,1.563361,1.476954,0.790703
0.000000,2.626044,1.450724,1.802413
0.000000,2.841987,1.292774,1.935709
0.000000,2.968456,1.184737,2.001058
0.000000,3.053429,1.113388,2.059180
0.000000,3.034717,1.134209,2.008793
0.000000,3.055717,1.091241,1.952590
0.000000,3.111709,0.923306,1.940585
0.000000,-3.086253,0.677953,1.933324
0.000000,-3.004162,0.528687,1.961429
0.000000,-3.038753,0.521983,2.015952
0.000000,-3.078785,0.563561,2.057080
0.000000,-3.120505,0.602616,2.071536
0.000000,3.118986,0.553655,2.072156
0.000000,3.106489,0.451149,2.065155
0.000000,3.126894,0.386771,2.092462
0.000000,3.119115,0.357998,2.086602
0.000000,3.124573,0.359707,2.122172
0.000000,3.082267,0.382456,2.092716
0.000000,3.085906,0.386339,2.119224
0.000000,3.096092,0.367839,2.118447
0.000000,3.096092,0.367839,2.118447
0.000000,3.096092,0.367839,2.118447
0.000000,3.077849,0.357571,2.114206
0.000000,3.088027,0.339271,2.113547
0.000000,3.088027,0.339271,2.113547
0.000000,3.088027,0.339271,2.113547
0.000000,3.088027,0.339271,2.113547
0.000000,3.098216,0.321089,2.112889
0.000000,3.095971,0.322354,2.103622
0.000000,3.095971,0.322354,2.103622
0.000000,3.095971,0.322354,2.103622
0.000000,3.095971,0.322354,2.103622
0.000000,3.095971,0.322354,2.103622
0.000000,3.095971,0.322354,2.103622
0.000000,3.095971,0.322354,2.103622
0.000000,3.078097,0.312039,2.100057
0.000000,3.078097,0.312039,2.100057
0.000000,3.078097,0.312039,2.100057
0.000000,3.088803,0.321721,2.060203
0.000000,3.083674,0.319825,2.025616
0.000000,3.100344,0.311619,1.952904
0.000000,-3.136555,0.300921,1.886644
0.000000,-3.131603,0.314352,1.820740
0.000000,-3.108728,0.340120,1.766369
0.000000,-3.062993,0.366768,1.689301
0.000000,-3.064296,0.384181,1.604303
0.000000,-3.053229,0.418729,1.530395
0.000000,-3.053892,0.435650,1.451420
0.000000,-3.048996,0.451594,1.401770
0.000000,-3.050654,0.472821,1.355677
0.000000,-3.032633,0.474844,1.279513
0.000000,-3.049201,0.480249,1.228167
0.000000,-3.045397,0.501339,1.211814
0.000000,-3.027206,0.534023,1.171676
0.000000,-3.040143,0.535185,1.117592
0.000000,-3.040143,0.535185,1.117592
0.000000,-3.040143,0.535185,1.117592
0.000000,-3.029692,0.506821,1.139941
0.000000,-3.041352,0.488158,1.131075
0.000000,-3.038526,0.490197,1.160029
0.000000,-3.029556,0.461844,1.182253
0.000000,-3.033461,0.440730,1.198391
0.000000,-3.053256,0.408682,1.240516
0.000000,-3.070943,0.371700,1.251625
0.000000,-3.095511,0.319825,1.313085
0.000000,-3.113149,0.316245,1.388307
0.000000,-3.119261,0.328264,1.442026
0.000000,-3.119517,0.340756,1.526641
0.000000,-3.133876,0.340120,1.610272
0.000000,-3.127190,0.356077,1.734897
0.000000,3.132626,0.374707,1.831605
0.000000,3.125721,0.406286,1.911295
0.000000,3.125265,0.444271,2.025935
0.000000,3.121298,0.448928,2.120464
0.000000,3.114664,0.507736,2.220782
0.000000,3.107471,0.539142,2.331033
0.000000,3.103078,0.549663,2.408010
0.000000,3.096327,0.544511,2.454883
0.000000,3.124179,0.504763,2.505925
0.000000,-3.138697,0.466541,2.539191
0.000000,3.136693,0.418948,2.531322
0.000000,-3.125781,0.425307,2.536625
0.000000,-3.125781,0.425307,2.536625
0.000000,-3.136976,0.447375,2.521062
0.000000,-3.134868,0.428383,2.503391
0.000000,-3.140701,0.425526,2.467964
0.000000,3.141160,0.408464,2.435621
0.000000,3.115792,0.381163,2.365014
0.000000,3.101189,0.334186,2.296821
0.000000,3.072103,0.324885,2.233530
0.000000,3.046681,0.267582,2.180771
0.000000,3.009850,0.248964,2.166512
0.000000,2.967700,0.272562,2.139841
0.000000,2.941325,0.235573,2.137989
0.000000,2.915230,0.198909,2.138002
0.000000,2.897669,0.189533,2.138364
0.000000,2.843551,0.139250,2.178398
0.000000,2.746817,0.094340,2.177826
0.000000,2.652096,0.085103,2.194315
0.000000,2.588113,0.103384,2.186384
0.000000,2.537340,0.087512,2.184284
0.000000,2.487929,0.067652,2.213648
0.000000,2.440333,0.049020,2.245069
0.000000,2.403723,0.054427,2.226997
0.000000,2.418365,0.073266,2.205551
0.000000,2.465257,0.092532,2.174227
0.000000,2.522970,0.134001,2.166185
0.000000,2.608196,0.195238,2.153540
0.000000,2.676838,0.258055,2.135436
0.000000,2.742286,0.294645,2.128227
0.000000,2.841412,0.298409,2.144073
0.000000,2.903283,0.308469,2.146499
0.000000,2.973351,0.322354,2.176761
0.000000,3.000576,0.313300,2.178947
0.000000,3.038540,0.331646,2.195143
0.000000,3.085242,0.285461,2.196970
0.000000,3.110738,0.187090,2.171150
0.000000,3.138300,0.178547,2.172915
0.000000,-3.108683,0.197277,2.178159
0.000000,-3.106427,0.197685,2.212556
0.000000,-3.088468,0.206872,2.215633
0.000000,-3.097545,0.225096,2.216486
0.000000,-3.136243,0.205851,2.175951
0.000000,3.073795,0.213621,2.169724
0.000000,3.037338,0.285878,2.181010
0.000000,3.000576,0.313300,2.178947
0.000000,2.934741,0.234750,2.217869
0.000000,2.925522,0.207690,2.218105
0.000000,2.912543,0.157855,2.254592
0.000000,2.882149,0.080086,2.273290
0.000000,2.812861,0.010400,2.335527
0.000000,2.722679,-0.140663,2.422218
0.000000,2.681801,-0.204421,2.415867
0.000000,2.677121,-0.209325,2.383567
0.000000,2.649205,-0.204216,2.354443
0.000000,2.664389,-0.214849,2.329451
0.000000,2.676317,-0.198909,2.274195
0.000000,2.672788,-0.204216,2.241329
0.000000,2.680754,-0.209325,2.230487
0.000000,2.680754,-0.209325,2.230487
0.000000,2.688953,-0.226943,2.233608
0.000000,2.688953,-0.226943,2.233608
0.000000,2.696915,-0.232078,2.222976
0.000000,2.686365,-0.232078,2.200656
0.000000,2.686365,-0.232078,2.200656
0.000000,2.686365,-0.232078,2.200656
0.000000,2.702283,-0.222635,2.192423
0.000000,2.702283,-0.222635,2.192423
0.000000,2.702283,-0.222635,2.192423
0.000000,2.701674,-0.210143,2.179465
0.000000,2.686097,-0.219765,2.187507
0.000000,2.710387,-0.227559,2.182278
0.000000,2.710387,-0.227559,2.182278
0.000000,2.710387,-0.227559,2.182278
0.000000,2.718381,-0.232489,2.172418
0.000000,2.708487,-0.232489,2.149122
0.000000,2.708487,-0.232489,2.149122
0.000000,2.708487,-0.232489,2.149122
0.000000,2.708487,-0.232489,2.149122
0.000000,2.708487,-0.232489,2.149122
0.000000,2.708487,-0.232489,2.149122
0.000000,2.708487,-0.232489,2.149122
0.000000,2.708487,-0.232489,2.149122
0.000000,2.708487,-0.232489,2.149122
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.716809,-0.237424,2.139723
0.000000,2.724999,-0.242366,2.130593
0.000000,2.724999,-0.242366,2.130593
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.715532,-0.242366,2.106775
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.724030,-0.247313,2.098121
0.000000,2.704839,-0.230434,2.071209
0.000000,2.704839,-0.230434,2.071209
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.729040,-0.224686,2.054668
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.713605,-0.235367,2.063123
0.000000,2.729040,-0.224686,2.054668
0.000000,2.729040,-0.224686,2.054668
0.000000,2.729040,-0.224686,2.054668
0.000000,2.722202,-0.240306,2.055274
0.000000,2.737393,-0.229407,2.046908
0.000000,2.737393,-0.229407,2.046908
0.000000,2.737393,-0.229407,2.046908
0.000000,2.737393,-0.229407,2.046908
0.000000,2.737393,-0.229407,2.046908
0.000000,2.737393,-0.229407,2.046908
0.000000,2.728390,-0.229612,2.021760
0.000000,2.728390,-0.229612,2.021760
0.000000,2.728390,-0.229612,2.021760
0.000000,2.728390,-0.229612,2.021760
0.000000,2.728390,-0.229612,2.021760
0.000000,2.728390,-0.229612,2.021760
0.000000,2.737024,-0.234339,2.014509
0.000000,2.737024,-0.234339,2.014509
0.000000,2.721836,-0.245457,2.023103
0.000000,2.721836,-0.245457,2.023103
0.000000,2.721836,-0.245457,2.023103
0.000000,2.721836,-0.245457,2.023103
0.000000,2.721836,-0.245457,2.023103
0.000000,2.721836,-0.245457,2.023103
0.000000,2.737024,-0.234339,2.014509
0.000000,2.737024,-0.234339,2.014509
0.000000,2.737024,-0.234339,2.014509
0.000000,2.737024,-0.234339,2.014509
0.000000,2.737024,-0.234339,2.014509
0.000000,2.737024,-0.234339,2.014509
0.000000,2.737024,-0.234339,2.014509
0.000000,2.728065,-0.234545,1.988786
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.736974,-0.239277,1.982056
0.000000,2.735212,-0.227559,1.973686
0.000000,2.735212,-0.227559,1.973686
0.000000,2.735212,-0.227559,1.973686
0.000000,2.735212,-0.227559,1.973686
0.000000,2.735212,-0.227559,1.973686
0.000000,2.735212,-0.227559,1.973686
0.000000,2.735212,-0.227559,1.973686
0.000000,2.735212,-0.227559,1.973686
0.000000,2.726489,-0.227969,1.947827
0.000000,2.726489,-0.227969,1.947827
0.000000,2.726489,-0.227969,1.947827
0.000000,2.726489,-0.227969,1.947827
0.000000,2.726489,-0.227969,1.947827
